,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto
12765,7199,Maritza Aristizabal,@Maryaristizabal,2020-10-13,buenos dias colombia vemos 530am seleccion colombia va 3 puntos frente chile uribe enfrenta proceso libertad chia muere ciclista accidente suspenden ensayos vacuna johnson aglomeraciones playas atlantico
12766,7200,Sebastián Zuleta,@szuletah,2020-10-13,venezuela aplican pruebas vacuna sputnik v mientras colombia aplican pruebas vacuna johnson johnson venezuela inoculan neosocialismo castrochavista colombia pseudocapitalismo feudal narcoparamilitar pateticos
12767,7201,daniel puerta,@CamiloCp15,2020-10-13,preocupante johnson johnson peor colombia varios pusieron esperarse si talco bebe desarrollo cancer varios imaginate vacuna rusa efecto secundario
12768,7202,Miguel Moreno A.,@Miguel_Hernando,2020-10-13,duque debe permitir vacuna rusa colombia puede seguir politizando acceso salud
12769,7203,guillermo adames,@nitoadames,2020-10-13,johnson johnson detiene ensayo vacuna covid19 prueba colombia multinacional estadounidense informo debido enfermedad inexplicable participante estudio pausado ensayos clinicos vacuna habia ocurrido oxford
12770,7204,Elk-Hrdz,@elkhrz,2020-10-13,mamertos hablando vacuna rusa si aun comunista realidad mas asemeja partido putin colombia centro democratico post favor considerar tender lazos gran vladimir putin
12771,7205,Bon’ Qui Qui,@anyanglz,2020-10-13,acuerdan queria ir colombia pues pense bien pienso ir vacuna covid pa disfrutarlo debe asi aceptan recomendaciones ir alla marzo cumplo vuelta mas sol
12772,7206,Sucreña,@ceci78_,2020-10-13,colombia despierta voto mas genocida secta hora unirnos acabar mal inmundicia vacuna voto colombia necesita paz
12773,7207,Los Iluminados,@Los_iIuminados,2020-10-13,jhonson jhonson suspende vacuna presento paciente inconvenientes salud ahora vacuna rusa sido efectiva
12774,7208,Petrus Noel,@eldeltapabocas,2020-10-13,enfermedad inexplicable reporto vacuna johnson johnson colombia volvio paciente honrado
12775,7209,LatinAmericanVagabond - #SeVacunaráTuMadre,@ALTIPLANIAN,2020-10-13,nacimos colombia vacunaron fuerza certificados vacuna nadie puede estudiar primaria supongo retraso social cultural nacion debe dano cerebral causado vacunas
12776,7210,Pacto Histórico,@ManuelBeltrn14,2020-10-13,vacuna rusa exito colombia podra adquirirla lacayo occidente todas vacunas fiasco cambio venezuela inmunizando pueblo vacuna rusia maduro gana uribismo goleados
12777,7211,Pacto Histórico,@ManuelBeltrn14,2020-10-13,todas vacunas occidente presentado graves efectos secundarios detener experimentos alquimistas occidente hoy dia puro oscurantismo oriente demostrado superioridad cientifica tecnologica venezuela tendra primero vacuna q colombia
12778,7212,No se vayan a poner a llorar ome,@NoVayanaLlorar,2020-10-13,colombia descarto vacuna rusa ofrecieron anteponiendo estupida ideologia politica salud bienestar economico habitantes pensaron iban fija vacuna johnson johnson presento problemas ensayos hoy
12779,7213,Hechos y Datos,@hechosydatos,2020-10-13,johnson johnson suspendio ensayo vacuna coronavirus enfermedad paciente colombia aplico 17 voluntarios
12780,7214,bekho tigre . dr branemark,@branemark1,2020-10-13,vacuna johnson johnson prueba 60 mil personas unidos sudafrica brasil chile peru colombia provocaria enfermedades raras
12781,7215,Gerardo Moreno,@GerardoMoreno82,2020-10-13,sabian jhonson jhonson suspendio pruebas vacuna covid19 llevaban adelante colombia
12782,7216,Juan Carlos Torres,@JuanCar29935646,2020-10-13,johnsons johnsons suspende dosis vacuna colombia deteccion virus uribismo 82 voluntarios
12783,7217,Sebastian,@delgadogrpm,2020-10-13,mientras vacuna rusa triunfa vacuna jhonson jhonson prueban colombia quisieron traer rusia estudios enfermedad inexplicable gobierno da pa mas
12784,7218,Marlon.S.Herrera.M,@MarlonSHerreraM,2020-10-12,colombia puede permitir duque pais ultimo lugar espera vacuna covid pasa si vacuna compra eeuu reino unido mandan flotas guerra van bombardear obstaculizan economicamente pasa si compra
12785,7219,Marlon.S.Herrera.M,@MarlonSHerreraM,2020-10-12,sao paulo brasil va recibir 60 millones dosis vacuna covid china sinovac regimen maduro recibira 6 mil dosis vacuna rusa acordo ensayos chinas cansino sinovac aca colombia 2023 si cuaja milagro janssen jj
12786,7220,Joselito.,@PapitaChorriada,2020-10-12,ser voluntario vacuna experimental jj colombia sera problema solo privilegiados tendran
12787,7221,NOESIS Querétaro,@NOESISmx,2020-10-12,habria inconveniente ayudar colombia cuanto obtencion vacuna embargo informacion solicitado apoyo senalo presidente
12788,7222,El Duke,@andresduke,2020-10-12,cualquiera vea instagram colombia diria aqui descubrimos vacuna
12789,7223,Gary Durango,@gary_d10,2020-10-11,parece playas colombia vacuna covid19 ido aun
12790,7224,Viejo George,@ViejoBarbado,2020-10-11,colombia covid solo salva vacuna cultura puede
12791,7225,Alberto Lopez,@canlopez195,2020-10-11,llegamos colombia unica vacuna pondremos clase politica debe ser x grande utilizo borrar memoria gente sirve pueblo colombiano vuelva poner tarjetones favor
12792,7226,Jorge Arévalo,@JorgeAr60283003,2020-10-11,seguiran haciendo pruebas descubrir vacuna covid 19 colombia esfuerzos centraran ahora adelante descubrir vacuna rabia padece actualmente expresidiario alvaro uribe velez
12793,7227,Felipe Corredor,@corredor_felipe,2020-10-11,viendo partido rugby vs tribunas llenas definitivamente mundo falta vacuna sino mas educacion cultura
12794,7228,@𝘾𝙝𝙖𝘿𝙪𝙧𝙞𝙨𝙩𝙖,@𝘾𝙝𝙖𝘿𝙪𝙧𝙞𝙨𝙩𝙖,2020-10-10,colombia rechazo vacuna rusia colombia rechazo respiradores venezuela dando costo alguno colombia acaba liberar alvaro uribe colombia prefirio pagar millones dolares jhonson jhonson fabricar vacuna critican
12795,7229,Lore Acosta,@LorenaAg_26,2020-10-10,problema colombia matan justo fin logras conseguir niegas dar frutos costo sacrificio dia tener vacuna llaman
12796,7230,Lore Acosta,@LorenaAg_26,2020-10-10,problema colombia matan justo fin logras conseguir niegas dar vacuna llaman
12797,7231,Sikiuk Méndez,@sikiukeli,2020-10-10,colombia gano todavia vacuna sigo aislamiento social preventivo obligatorio segun presi obligatorio falta mes cumpleanos
12798,7232,C l a u d i a,@Arrebol94,2020-10-09,quiero celebrar vacuna covid asi celebramos gol colombia
12799,7233,Miguel Angel,@maar6644,2020-10-09,vacuna colombia verdugo zapata 1x0
12800,7234,R.A.M,@aramh4ck,2020-10-09,2023 espera presumiblemente tener vacuna colombia 3 anos viviendo distopia si mata virus ladrones policia
12801,7235,🅐🅝🅓🅡🅔🅐 🅡,@Rolineston,2020-10-09,colombia va llegar primero vacuna covid justicia
12802,7236,Alice Ψ,@AlicMalag26,2020-10-09,primer voluntario colombia aplico vacuna tendra monitoreo 2 anos saber si verdad funciono vacuna ustedes pensando ano vacuna
12803,7237,Juan F. Corrales,@JFCorrale04,2020-10-09,tranquilo leyendo cosas encuentro articulo revista semana dice vacuna covid va llegar colombia 2023 juventud pandemia
12804,7238,Giancarlo Salgado,@gsalgadom227,2020-10-09,inglaterra creo mitad poblacion vacunada pascuas colombia posibilidad vacuna llegue 2023
12805,7239,"Julio César Aldana, MD.",@jaldanabula,2020-10-08,7 octubre empezo formalmente fase iii ensayo clinico vacuna farmaceutica janssen colombia fundacion cardiovascular floridablanca santander aplico primera dosis vacuna placebo voluntario hombre
12806,7240,Catalina Maya,@catalinamaya,2020-10-08,buenos dias chic vieron ayer colombia comenzaron hacer pruebas vacuna uffff saben ilusionada rayito esperanza nunca cae mal
12807,7241,SCOTT - ( TITULARES ),@Guarico_Informa,2020-10-08,colombia comenzo ensayos clinicos vacuna johnson johnson covid19
12808,7242,buho ™,@buho_media,2020-10-08,0810 1 autoridades alertan posibilidad nuevas olas contagio meses venideros 3er pico daria marzo 2 inicia fase iii vacuna covid19 colombia
12809,7243,Don Benjamín,@SeorJos1,2020-10-08,gobierno colombia rechazo vacuna rusa putin ofrecio entregarla ningun costo prefirio contratar miles millones dolares vacuna johnson johnson empresa q fabrico talcos cancerigenos
12810,7244,El Axioma,@Elaxioma_com,2020-10-08,colombia farc pidio perdon asesinatos guillermo gaviria gilberto echeverri inicio aplicacion ensayos vacuna covid19 floridablanca ministro holmes trujillo afirmo haber cumplido sentencia corte colombia877683 nuevos casos covidlas noticias colombia mas importantes elaxiomacom
12811,7245,Esperanza Rico Laverde,@EsperanzaRicoL,2020-10-08,carlos carreno primer colombiano voluntario probar vacuna experimental covid colombia iniciara nuevos estudios medicamentos innovadores covid19 dijo minsalud colombia alcanzo 877 mil casos covid 27 mil fallecidos 773 mil recuperados
12812,7246,jizquierdo,@jamesizquierdo,2020-10-08,paso colombiano trabajando vacuna rusa aqui colombia dieron oportunidad estudio cuba entrevistelo
12813,7247,Gaceta Carabobo,@GacetaCarabobo,2020-10-08,danielriosve comenzo miercoles ensayos clinicos vacuna experimental desarrolla johnson johnson grupo companias farmaceuticas janssen aplicaron primera dosis grupo voluntarios
12814,7248,Noticias 0241,@Noticias0241,2020-10-08,danielriosve comenzo miercoles ensayos clinicos vacuna experimental desarrolla johnson johnson grupo companias farmaceuticas janssen aplicaron primera dosis grupo voluntarios
12815,7249,Carabobo News,@CaraboboNews,2020-10-08,danielriosve comenzo miercoles ensayos clinicos vacuna experimental desarrolla johnson johnson grupo companias farmaceuticas janssen aplicaron primera dosis grupo voluntarios
12816,7250,José Carlos Sarquís,@JoseCSR,2020-10-08,ay quejeso hacer vacuna colombia si ciencia aqui ingenieria desconfiaria totalmente
12817,7251,York29,@jperez_1216,2020-10-08,dire sabado tambien vacuna naciopan viernes empata colombia vida hp
12818,7252,Ifepado,@ifepado,2020-10-08,invito paloma valencia maria fernanda cabal demuestren amor colombia voluntarias vacuna covid 19 solo digo
12819,7253,Selene,@SeleneMestra,2020-10-08,padre ensayos vacuna covid 19 colombia exito asi
12820,7254,Pascual Pontillo,@pascualpontillo,2020-10-08,vacuna salimos jodidos mientras colombia prueba vacuna johnson jonhson brasil oxfor probamos rusa despues meteran china cubana vina buena verga
12821,7255,Jamape,@Jamape3,2020-10-08,inicia proceso vacunacion vacuna jhonson jhonson certificada iniciar fase 3 vacuna si pongo vacuna impone dictador esquina
12822,7256,Sumarium,@sumariumcom,2020-10-08,colombia comenzo miercoles ensayos clinicos vacuna experimental covid19 desarrolla johnson johnson grupo companias farmaceuticas janssen aplicar primera dosis voluntario municipio floridablanca
12823,7257,Triny Evangelista,@Trinandito,2020-10-07,mas menos nudes llegaron vacuna covid colombia pide puede nunca lleguen
12824,7258,Carlos Luis Carrillo,@carlosbluisc,2020-10-07,hoy existen mas 100 vacunas desarrollo 40 encuentran ensayos clinicos fase avanzada segun ministerio salud colombia mediados 2021 habria vacuna efectiva colombia empezaria aplicar ultimo trimestre proximo ano
12825,7259,Dos Títulos,@DosTitulos,2020-10-07,paises ricos normalidad fines 2021 si vacuna funciona colombia
12826,7260,Carlos arango,@carlosarangoh,2020-10-07,entonces colombia resulto ser conejillo indias johnson johnson pues aseguro si vacuna funciona ultimos recibirla
12827,7261,valeria,@galuetwd,2020-10-07,declaraciones man coloco vacuna covid colombia
12828,7262,Alex González,@alexandergc100,2020-10-07,inicia prueba vacuna jj colombia
12829,7263,Mauricio Cabal Z.,@mauriciocabal,2020-10-07,inicio aplicacion ensayos vacuna covid19 colombia ensayos haran diez centros investigacion ubicados bogota bucaramanga medellin barranquilla
12830,7264,DianaB.,@DianaBayona2,2020-10-07,creo vacuna covid llega colombia falte semana elegir presidente forma partido gobierno ganara votos seguiremos mismo i love u
12831,7265,Juan G. Saldarriaga,@SaldaJuanG,2020-10-07,dedica primeros 15 minutos seleccion colombia 15 hablar hipotetica vacuna covid periodismo nacional vergenza
12832,7266,Jose Maria Pelaez,@chepelaez,2020-10-07,gobierno quiere vacunar prevenir covid 20 poblacin 9 millones personas si vacuna vale 10 dolares valor total 9 millones dolares si vacunara colombia seria 450 millones dolarespero prestarle avianca 3500 si puede
12833,7267,Superandianda,@Superandianda,2020-10-07,inicialmente vacuna aplicara mundo si claro sabemos imaginamos poblacion riesgo sera primera recibirla colombia abuelitos duenos pais familias estilo ais
12834,7268,Do kla,@DoklaM12,2020-10-07,colombia mas peligroso vacuna johnson johnson vacuna pelados vuelta
12835,7269,Herwin Yovany D,@HerwinYovany,2020-10-07,estan probando vacuna hecho dano eeuu colombianos problema rusos colombia gobernada brutos
12836,7270,cesar montoya,@CesarSinarte,2020-10-07,vacuna covid colombia farmaceutica jhonson jhonson corrupcion total farmaceutica paga millones dolares x tener culpabilidad generar cancer x talco ser corrupto paga
12837,7271,Jorge Mor{e}no,@Jolumodu,2020-10-07,colombianos antier posible maduro obtenga pruebas colombia gobierno inutil colombianos hoy van empezar pruebas pendejos vacuna johnson johnson segura spoiler hace pruebas 60 mil personas mas avanzada ahora
12838,7272,maria esteve,@mesteveh,2020-10-07,proposito inicio ensayo vacuna johnson colombia lugar criticar invito demos gracias voluntarios gracias probara posibilidad podria servirnos
12839,7273,eduardo davila,@eduardodavila17,2020-10-07,dictadura venezuela comandada nicolas maduro ganando round dictadura colombia comandada ivan duque cuanto manejo covid 19 gestion vacuna virus vea pues
12840,7274,Entérate Cali,@EnterateCali,2020-10-07,ultima hora santander acaba aplicar primera prueba colombia vacuna covid19
12841,7275,Garcia,@laurenchav21,2020-10-07,gente gusta confirmo pelean vacuna llega colombia ah presidente hecho menos arreglo alguna vacuna entonces cuida gente si quieren ponerse vacuna pues hagan nadie obligando
12842,7276,Llanera.com,@llaneracom,2020-10-07,colombia aumenta 10 20 ciento cupo covax acceso vacuna covid19
12843,7277,Miguel Cardoza Cadenas,@MiguelCardoza,2020-10-07,inicia aplicacion vacuna placebo prueba jhonson jhonson colombia comenzaran 18 personas semana estiman aplicarla 60 ciudadanos indico victor raul castillo presidente fundacion cardiovascular floridablanca santander
12844,7278,Alice Ψ,@AlicMalag26,2020-10-07,aplicaron primer vacuna colombia covid ojala salgan chiste talcos
12845,7279,𝓔𝓵y,@elikitty_33,2020-10-07,acabo leer oms dice esperanza tener vacuna finalizar 2020 da mucha tristeza verdad tanta corrupcion sabe colombia veremos venga costos sabe estara
12846,7280,Opina Santander,@OpinaSantander,2020-10-07,federico silva director estudios clinicos habla primeras aplicaciones vacuna covid19 colombia comenzaran santander hoy
12847,7281,Martha Elizabeth Camargo,@MarthaECamargo,2020-10-07,hoy empieza aplicarse vacuna johnson johnson voluntarios colombianos colombia aumento 20 cantidad personas accederan vacuna primera fase alerta luego cifras revelan incremento casos covid 19 pais
12848,7282,Esperanza Rico Laverde,@EsperanzaRicoL,2020-10-07,hoy empieza aplicarse vacuna johnson johnson voluntarios colombianos colombia aumento 20 cantidad personas accederan vacuna primera fase
12849,7283,Caracol Bucaramanga,@CaracolBga,2020-10-07,hoy fundacion cardiovascular colombia hara primera vez pais aplicacion vacuna experimental covid19
12850,7284,vanessa,@atlanta1955,2020-10-07,diputado opositor jose olivares ahora convirtio pitoniso sabe vacuna rusa sirve segun sabiduria venezuela manejando bien covid19 peru ecuador colombia brasil eeuu si descaro
12851,7285,Maritza Aristizabal,@Maryaristizabal,2020-10-07,buenos dias colombia vemos 530am aplica primera vacuna pais hoy debate mocion censura mindefensa joaquin gomez habla reclutamiento menores pasa primer debate ampliacion congreso reduccion vacaciones
12852,7286,JULIAN JARABA,@JULIANJARABA_28,2020-10-07,quiero ser voluntario vacuna senorea debo hacer
