,Unnamed: 0,Nombre de usuario,Usuario,Fecha,Texto,Sentimiento
1222,1222,Juan Carlos Escudero,@AlcaldeEscudero,2021-02-16,"Recibo con alegría la noticia del secretario de salud 
@mauriciolibrero
 respecto a la reducción de casos en el municipio que nos tiene en 0 casos activos. Nos preparamos para recibir la vacunación segura y responsable. #ToroSomosTodos #YoMeVacuno",1
1223,1223,Carmen Curiel,@CarmenCuriel04,2021-02-16,"Espero que cuando me toque vacunarme no haya nadie grabando ni tirando foto porque es posible que ese día acabe el Plan de Vacunación. Todavía me duele el puyón de la Influenza de septiembre. 
.#YoMeVacuno #MeVoyaVacunar.",1
1224,1224,Margarita,@MaggiVeranista,2021-02-16,"Mi madre y mi abuela se vacunaron hoy! 
 A mi me toca la próxima semana 
 #YoMeVacuno",1
1225,1225,Juan David Gonzalez,@judagodi,2021-02-16,"Duque es la verga! dejó viendo un chispero a los faranduleros de alcaldías principales del interior, y, puso felices a los alcaldes de las regiones, Montería y Sincelejo. Muchos querian esa foto de la primera vacuna. Crack el presi #YoMeVacuno #GraciasPresidenteDuque",1
1226,1226,Silvina Nielsen,@SilvinaNielsen,2021-02-16,"Ayer ví La Odisea de los giles.
Qué buen actor que es Luis Brandoni!
Lamento su internación por Covid y deseo que se recupere pronto.
#YoMeVacuno",1
1227,1227,Juan,@jotaeleene,2021-02-16,"Recién vacunado en 
@munquintanormal
 expedito y cómodo el ""vacunatorio""
Excelente servicio
#YoMeVacuno",1
1228,1228,@Frederick_Flintstone,@Frederick_Flintstone,2021-02-16,Ganar la batalla al Covid-19 ? Si nos va bien le sacamos un empate.   #YoMeVacuno,1
1229,1229,Fracción,@FraccionChile,2021-02-16,"En Chile ya van 2.182.326 personas vacunadas contra el COVID-19 (información brindada por el 
@ministeriosalud
).

En Fracción #YoMeVacuno 
¿Y tú?Ya me vacuné
18,8 %
Me voy a vacunar pronto
77,1 %
No lo haré (fundamenta)
4,2 %
48 votos
·
Resultados finales",1
1230,1230,Sandy®,@batistajose55,2021-02-16,"Me crié en Villa Mella comiendo longaniza, chicharrón, morcillas, tripitas, cholas, yaniqueque, fritos batata, plátanos, bofe en aceite negresito, andando descalzo! porque no vacunarme, si sobreviví a todo eso en 50 años y este con mascarilla y trancao!! 
#VacunateRD #YoMeVacuno",1
1231,1231,#YoMeVacuno,@rumboalhospital,2021-02-16,Mejor hablen cuando aclaren todo. #YoMeVacuno.,1
1232,1232,Niurka,@AlbaNiurka,2021-02-16,"Les tengo miedo las inyecciones, pero espero con ansias el día que me toque vacunar. #YoMeVacuno",1
1233,1233,Snayder Santana,@SnayderSantana,2021-02-16,"No estar de acuerdo es un derecho, tengan o no argumentos válidos, el derecho es a disentir.

Yo estoy de acuerdo con la vacuna, pero respeto al que no lo esté. Simple!!
#VacunateRD #YoMeVacuno #respeto #tolerancia #libertad",1
1234,1234,dantegomez,@dantegomez14,2021-02-16,Con cualquier vacuna #YoMeVacuno,1
1235,1235,Un Godo,@ungodo,2021-02-16,"Desear que todo salga mal es lo más cercano a buscar suicidarse. 
Difícil entender que tienen en la cabeza, aunque con seguridad se puede afirmar que el alma la tienen podrida.
#YoMeVacuno",1
1236,1236,SP,@fefalafefy,2021-02-16,“ yo tenía que ir a clases en pandemia”  será el nuevo ; “yo cuando era chico hacía tareas con vela porque no había luz” #AulasPeligrosas #YoMeVacuno #RetornoSeguroAClases,1
1237,1237,Maritza,@MaritzaHoney,2021-02-16,"#YoMeVacuno porque he comido bastante chicharrón de la calle, por lo que no estoy en la calidad profesional ni moral de cuestionar la procedencia de la vacuna.",1
1238,1238,DianaG,@Dianis8003,2021-02-16,"Dos personas cercanas a mi vida, muy queridas para mí, hoy fueron vacunadas en Chile.
Me mandaron foto del carné y que luego iban por un café. 
 #YoMeVacuno",1
1239,1239,Juans,@juansbeatle,2021-02-16,"Yo cedo mi turno de vacuna para que le corresponda al Presidente 
@AlvaroUribeVel
 

#YoMeVacuno",1
1240,1240,CristianRojas #APRUEBODIGNIDAD,@Cristian_rojasc,2021-02-16,"Me acabo de vacunar 
con la vacuna China #Sinovac 
Ahora estoy muy ilusionado y ansioso esperando 
que me salga un tercer brazo que necesito 
Porque uso uno para la tablet
Uno para el celular 
Y me falta uno para el control remoto de la TV
#YoMeVacuno 
#VacunasCOVID19",1
1241,1241,Gustavo AR.★★,@tavoalvarez99,2021-02-16,"El show de la vacunacion, increíble #YoMeVacuno",1
1242,1242,Maritza,@MaritzaHoney,2021-02-16,"Yo bastante me he quejado del toque de queda. Entonces ahora no puedo venir con el coro de que no me quiero vacunar. 

O me dejo poner la vacuna o me sigo chupando mi #ToqueDeQueda.  #VacunateRD #YoMeVacuno",1
1243,1243,Maritza,@MaritzaHoney,2021-02-16,"Yo cuando me vacuné para la tuberculosis la última vez, yo no averigüé quién era el fabricante ni de donde venía.

Y no me vengan con el cuento de que asunto de conciencia, porque últimamente eso el lo que menos llevamos a la práctica. #VacunateRD #YoMeVacuno",1
1244,1244,MercedesSalazarPlaza,@mersa47,2021-02-16,#YoMeVacuno  Dios bendice.,1
1245,1245,Cris,@Cris_tianCami,2021-02-16,#LaVacunaEs la solución más adecuada para todo esto !#YoMeVacuno por mi por mi familia por Colombia y por el mundo,1
1246,1246,Maritza,@MaritzaHoney,2021-02-16,"¿Saben por qué apoyo la vacunación? Porque es nuestra única alternativa.

Esto no es cuestión de gustos, creencias o preferencias, es cuestión de NECESIDAD. #VacunateRD #YoMeVacuno",1
1247,1247,mep,@mariaesterpared,2021-02-16,"#YoMeVacuno tengo una pregunta, mi hijo de 30 años, autista, con credencial de discapacidad, puede vacunarse antes o debemos esperar la fecha ? Gracias",1
1248,1248,Diego A. Bravo R.,@IlloBravo,2021-02-16,"Hoy, la doctora 
@DoctoraFernanda
 me acaba de aclarar una duda enorme que tenía. Gracias doctora #YoMeVacuno",1
1249,1249,YLESNEYDER,@YLESNEYDER,2021-02-16,"242.000 dósis en una semana es un grandioso y esperanzador comienzo. 
@IvanDuque
@Fruizgomez
#GraciasPresidenteDuque 
#GraciasSeñorMinsalud
#YoMeVacuno",1
1250,1250,carolina,@carolina_rzr,2021-02-16,Porque quiero volver a mi vida normal y a disfrutar de las cosas simples de la vida sin el fantasma del bicho maldito  #YoMeVacuno,1
1251,1251,Impacto Latino,@ImpactoLatino,2021-02-16,"Usar una cubierta facial puede ayudar a reducir la propagación del COVID-19. Por favor, recuerda la tuya cuando estés fuera de tu casa! #YoSiUsoCubrebocas #COVID19 #YoMeVacuno #pandemia #nuevayork",1
1252,1252,lavaleriacaterina,@lavaleria1981,2021-02-16,Papá y mama vacunados! Felicidad! #YoMeVacuno,1
1253,1253,julio césar puigdemont,@JulioPdmont,2021-02-16,"Ya se vacunó mi tía y hermano. Mi mamá ta tiene fecha de vacunación 
A seguir con las medidas de precaución aunque ya recibamos la vacuna.

#YoMeVacuno #Chile",1
1254,1254,LaMorito,@Morit0,2021-02-16,"Ayer cuando vacunaron a mi mamá se le puso un poco rojo el dedo índice y le picaba, le duró 10 minutos. Las enfermeras la revisaron y controlaron y todo bien. A alguien más le pasó algo parecido? #YoMeVacuno",1
1255,1255,Ale Gómez,@ale_gomez98,2021-02-16,"#YoMeVacuno ¿ 
@Mineduc
 @ministeriosalud
  No han considerado incluir en el plan de vacunación a los estudiantes de oedaglgia en práctica? Creo que presentamos el mismo riesgo que un profesor no vacunado, ya que cumplimos labores similares",1
1256,1256,Nats,@ntyvargrdz,2021-02-16,"No bajar la guardia.
Que no cesen los esfuerzos.
El país necesita vacunas para TODOS sus ciudadanos.
#YoMeVacuno",1
1257,1257,CarlosDSilva,@CarlosDSilva11,2021-02-16,"Cuando podremos anotarnos para vacunarnos en la 
@gcba
 ? 
#YoMeVacuno 
#larretanonoscuida",1
1258,1258,"Ángel Díaz
#QuédateEnCasaSiPuedes",@maniacotv,2021-02-16,Piñera anuncia que vacunación para crónicos comenzaría la segunda semana de marzo... No sé suponía que era el 22 de febrero? Qué cagada se mandaron ahora en el gobierno? Se agotaron las vacunas? #Minsal #YoMeVacuno,1
1259,1259,Srta. Gatalina,@srtagatalina,2021-02-16,"Oye Piraña, encuentro una falta de respeto que cambien el calendario de #YoMeVacuno. ¿Cómo es posible que dejen a enfermos crónicos en último lugar? ¿Acaso no revisan sus propios informes epidemiológicos en donde sale que las hospitalizaciones son en su mayoría crónicos?...",1
1260,1260,Fernanda Mz,@Mcristal3,2021-02-16,"Muy indignados porque creemos en el plan de vacunación y apoyamos al presidente, pero los indignados aún creen en el proceso de paz. 
 #YoMeVacuno",1
1261,1261,JULIO ERNESTO MARTíNEZ,@JulitoMartinez,2021-02-16,"En lo que llega el turno de vacunarse contra covid-19,  recuerda están disponibles las vacunas contra la rabia y calumnia #vacunateRD #YoMeVacuno",1
1262,1262,AlbaniaCamacho,@AlbaniaCamacho,2021-02-16,El amor mas importante de la vida es el propio! #VacunateRD #YoMeVacuno,1
1263,1263,Julieta Parada,@ParadaZamo,2021-02-16,#YoMeVacuno/ Ahora y siempre!!,1
1264,1264,AlbaniaCamacho,@AlbaniaCamacho,2021-02-16,Con lo incomoda que es la prueba del Covi yo prefiero la vacuna mil veces. La ultima vez que me hicieron la prueba se me salieron las lagrimas por lo incomodo #YoMeVacuno,1
1265,1265,Diego Manrique,@damanriqueg,2021-02-16,que bueno hubiera sido haber implementado un sistema blockchain para que todo el mundo pueda saber que pasa con cada vacuna que ingresa al pais #YoMeVacuno #VacunasCOVID19 #VacunasColombia,1
1266,1266,Camila Adán Porter,@camiladan,2021-02-16,"Vacunada 
 #YoMeVacuno",1
1267,1267,R O C K Ψ ®,@RodryMurillo,2021-02-16,"La llegada de vacunas me hace sentir tranquilo por mi familia, que puede ser mas importante que esto #YoMeVacuno",1
1268,1268,Agustín Linárez,@agustinlinarez,2021-02-16,Estrenando la primera dosis de ChadOx1-S. Por fin!! #YoMeVacuno,1
1269,1269,diana_giraldo,@diana_giraldo1,2021-02-16,"Mi hermana es médico en USA y ya recibió las dos dosis de la vacuna, le dio duro la segunda pero está muy bien, #YoMeVacuno no se vuelven zoombies o les ponen un chip para controlarlos, si está leyendo esto ya es controlado por redes sociales 
soy responsable, sí a la vacuna lo",1
1270,1270,Luis Muñoz Caroca,@luismuc,2021-02-16,"#YoMeVacuno por favor, más claridad para los que trabajan en colegios... en algunos lugares se ajustan al calendario y en otros vacunan a menores de 60 
@cathybarriga
 @evelynmatthei
 @ministeriosalud
 @DrEnriqueParis",1
1271,1271,Catalina,@drcata,2021-02-16,"Lindas épocas en las que una buena noticia para Colombia se celebraba, y no se volvía argumento reverso para quitarle la esperanza a la gente que tanto ha sufrido.
Háganse revisar. Amargados!
#YoMeVacuno",1
1272,1272,ZuShepherd,@ZuShepherd,2021-02-16,"Así no más poh... no era COVID si no Amigdalitis pultacea 
 #Covid #YoMeVacuno #dolor #encamita #teletrabajo ",1
1273,1273,AlbaniaCamacho,@AlbaniaCamacho,2021-02-16,"Yo no quiero terminar en UCI otra vez  ni conectada a un ventilador. Eso es terrible, horroroso!  #YoMeVacuno #VacunateRD",1
1274,1274,"AG (RE) POLICÍA NACIONAL
Jesús Nova González",@NOVAYPUNTO,2021-02-16,"#YoMeVacuno Castrochavismo, socialismo, comunismo puro y despreciable. El MATARIFE 
@AlvaroUribeVel
 @CeDemocratico
 y demás grupos políticos de derecha quieren dar golpe de estado dejando al nefasto 
@IvanDuque
 y Senado dos años más. #cuenteconmivotopetro #PetroPresidente2022",1
1275,1275,Ana Mery González,@AnaMeryGonzlez,2021-02-16,"Cuando veo la publicidad de #YoMeVacuno  siento la impresión que estuviesen sobrando las vacunas y la gente no quisiera aplicárselas y en realidad es al revés. Que manía de enviar mensajes falsos al pueblo todo creyente, como súbase al metro...Ohh siiii dónde está? No está ahh!!",1
1276,1276,Gestarsalud,@Gestarsalud,2021-02-16,"La meta planteada por el Gobierno nacional es vacunar a 35 millones de personas antes del 31 de diciembre de este 2021, para así lograr la inmunidad de rebaño del 70 % de la población. #YoMeVacuno #MiVacuna",1
1277,1277,LoVeoyNoLoCreo,@lfal2101,2021-02-16,#LaVacunaEs gratis  dice Ricardo Ferro (CD) ¿En serio? La plata para pagarlas de donde salió? Al gbno el pueblo le dió $50 mil para pan y trajo uno de $300. La burla y el reclamo son justos. No crean que es un obsequio de Duque y su CD. No! Es con plata nuestra. #YoMeVacuno,1
1278,1278,O.o Alejandro o.O,@alejandroconus,2021-02-16,"No estan vacunando a los PROFESORES, solo a los mayores de 60 que etsán muchos ya jubilados #YoMeVacuno #contigochv",1
1279,1279,Carolina Sánchez S ®,@carosanchez8,2021-02-16,"Para los patéticos Del argumentico bien pobre sb transporte vacunas:hizo parte de negociación con 
@pfizer
 q incluye el transporte,  a través 
@DHLColombiAyuda
 ,también habrá q sacarles comunicados al respecto? #YoMeVacuno suele suceder en negociaciones obviamente ajenas a su nivel",1
1280,1280,Annalisa Melandri,@AL_Melandri,2021-02-16,Se toman cualquier jugo y comen cualquier frito  o pastelito en la calle y dique no se vacunan. Un trasplante de cerebro es que necesitarían. #YoMeVacuno #VacunateRD,1
1281,1281,Jorge Torres,@Jorgebta,2021-02-16,"Mucho esfuerzo en contar que llegaron las vacunas, poca pedagogía de gobiernos nacional y locales para tumbar los cuentos locos que están generando desconfianza para vacunarse. Hay que esforzarse para que ningún adulto mayor se quede sin vacuna. #YoMeVacuno",1
1282,1282,Paula,@4paulaaa,2021-02-16,Qué contenta me pone ver a tanta gente joven usando #yomevacuno por las historias ,1
1283,1283,Lo que nadie dice r.d,@loquenadiedicer,2021-02-16,"La vacuna es la única esperanza que yo tengo de superar toda esta situación del covid, pues no solo a mi me afectó , sino miles de personas perdieron sus trabajos, negocios y lo mas importante sus seres queridos. 
#VacunateRD #YoMeVacuno",1
1284,1284,Jose Augusto Daza,@CheguDaza,2021-02-16,"Pedirle a Dios que todo salga bien 
@IvanDuque
 #YoMeVacuno",1
1285,1285,Frauly Alexander™ ©,@fraulycast2,2021-02-16,#YoMeVacuno todo normal! Hasta que salgan dos o tres hablando hebreo!,1
1286,1286,angela ospina,@aodenicholls,2021-02-16,"#YoMeVacuno
Mientras eso sucede
#YoMeCuido",1
1287,1287,Sofía Orozco,@sofiorozco,2021-02-16,"Yo es que veo al Ministro de Salud 
@Fruizgomez
, y me dan ganas de salir corriendo a abrazarlo. #YoMeVacuno",1
1288,1288,Inocencio Prieto y Calvo,@PascualShrapnel,2021-02-16,cada uno se mete pa dentro lo que quiera... pero deben saber q hay gente muriendo por estas vacunas.  #YoMeVacuno,1
1289,1289,Lucia Margarita Soriano E.,@luciasorianoes,2021-02-16,"#yomevacuno como dijo 
@aolivarescon
 recibir la vacuna no te quita ser de derecha o de izquierda! Solo nos ayuda a acabar una pandemia! Genios!",1
1290,1290,Miguel Uso el HT #TeBuscoMatiasSantis,@xtinochile,2021-02-16,"Si me vacuno igual me puedo contagiar de #SARSCoV2 #COVID19 ? escuche que si pero con síntomas mas leves ? es verdad ? alguien mas informado.. lo agradecería

#YoMeVacuno",1
1291,1291,Municipalidad Laja,@Munilaja,2021-02-16,"Covid-19 en Laja: El lunes 15 de febrero se aplicaron 556 vacunas en la comuna (257 del DSM y 299 del Hospital), totalizando a la fecha 3.377 inoculaciones (1031 el DSM y 2346 del Hosp.) Sigamos cuidándonos y mantengamos las medidas de prevención. 
#YoMeVacuno
#TodosSomosUno",1
1292,1292,Nicolás Torres Bolívar,@Nicolas_TorresB,2021-02-16,"Les angustia 25.000 muertes pero no les agrada 25.000 vacunas para salvar vidas. La mezquindad de algunos solo es selectiva. 
#YoMeVacuno #yomecuidoyotecuido",1
1293,1293,Benjamín Moreno Rodríguez,@benjamorenoguez,2021-02-16,"#YoMeVacuno cuando me corresponda el turno. Primero #MisionMedica personal asistencial que nos cuidan en UCI, urgencias, hospitalización, Consulta externa. Médicos y enfermeros, terapeutas respiratorios, por ejemplo.",1
1294,1294,CAPRICHOSA-MENTE,@maneastorga,2021-02-16,"Creo q ya no me salieron escamas. En la tarde les cuento q tal la señal 5G. 
#YoMeVacuno",1
1295,1295,N Digital,@nuriapiera,2021-02-16,"Que emoción recibir las primeras vacunas, sabemos que no fue fácil, nuevamente los países ricos las acapararon dejándonos con las migajas pero ya comenzó el proceso, y era lo importante! #yomevacuno #NP",1
1296,1296,Jose M Valderrama V,@eltata3,2021-02-16,"Cual es sopota hp quejadera con las vacunas, q no han llegado, pues ya llegaron! Todo tienen q convertirlo en pendejadas bochinche y estupideces! Tanta bulla pa decir “Yo no me la pongo” ... #YoMeVacuno siempre y con la que me toque!",1
1297,1297,S. RecHazo Patriota 100%,@SAlex2021,2021-02-16,"Gracias Doctor Mañalich por su gestión!!! Bravooooo! Bravoooo!
#YoMeVacuno",1
1298,1298,Cristian Cárdenas,@cryztyan2020,2021-02-16,"La mejor vacuna para el Covid?

El sentido común..

#YoMeVacuno
#YoMeQuedoEnCasa
#YoMeCuido

Y...

#FelizMartesATodos",1
1299,1299,juanmedina,@juannmed2018,2021-02-16,Hoy como amanecerían los envidiosos que solo siembran terror y mala información con el tema de las vacunas #YoMeVacuno,1
1300,1300,daniela ruiz,@druiz1618,2021-02-16,"Quiero felicitar la gestión en el vacunatorio #YoMeVacuno de avenida italia, buena atención, rapido y excelentemente organizado 
@Muni_provi
 @evelynmatthei",1
1301,1301,Guido Prieto,@GFPR2010,2021-02-16,"Aun falta mucho, pero es un paso trascendental para ponerle punto final a esta pesadilla. Por los más de 50 mil compatriotas que han perdido la vida en esta batalla #YoMeVacuno. No bajemos la guardia. Gran trabajo 
@IvanDuque
 y 
@Fruizgomez
. 

#VacunasCOVID19",1
1302,1302,Karin Escárate Fica Constituyente,@kescaratefica,2021-02-16,"Ayer recibí la primera dosis de la vacuna contra el covid...excelente la organización!  
#YoMeVacuno",1
1303,1303,Maicol Buitrago,@MaicolBuitrago,2021-02-16,"Y en cuanto a #YoMeVacuno no olvidemos cumplir también con los demás esquemas. En casa estamos muy pendientes del cómo van nuestros pequeños hijos con sus respectivas vacunas.
@RedMasNoticias",1
1304,1304,JosefinaVillalobos,@Josefin18775077,2021-02-16,Y nosotros indignados con la venta de vacunas en mercado libre JAJAJAJAJA #VacunaGate #Miserables #YoMeVacuno #487Traidores,1
1305,1305,Anadell,@Anadell,2021-02-16,"Yo quiero que termine esta pesadilla.
#YoMeVacuno",1
1306,1306,Marta MSL,@yomeiga76,2021-02-16,#YoMeVacuno ya me han puesto la primer dosis y estoy súper contenta. Un paso más para luchar contra el pu... bicho.,1
