Nombre de usuario,Usuario,Fecha,Texto
Stefany USC,@StefanyUsc,2020-12-04T22:22:17.000Z,Como colombia asumira el costo de la vacuna del coronavirus?
David D.,@davidiaz7,2020-12-04T21:55:49.000Z,"Sinceramente le tengo miedo a la vacuna contra el Covid, la ventaja es que Colombia será como de los últimos países en tenerla, no seremos tan ratones de laboratorio."
Wilson Aguiño,@AguinoWilson,2020-12-04T18:27:07.000Z,"El congreso de Colombia   solo piensan   en la parte económica de la  farmacéutica  faizer. Al predender que  en caso de efecto adversos de la vacuna ,  contra el covi 19  la farmacéutica no responda  a la gente"
John Sebastian,@John_S_Sierra,2020-12-04T17:16:07.000Z,"Spoiler: un mes después de que empiece la vacunación en Colombia, Séptimo día va a salir con un especial de niños y viejitos desmayados, con fiebre y dolores diciendo que la vacuna es un riesgo y no se debería aplicar."
Cris,@Cris_selfie,2020-12-04T17:01:21.000Z,"Colombia votó en contra para aplazar el proceso de la patente de la vacuna contra el covid19, con la intención de distribuirla gratis a los naciones. Luego, gasta 123 millones de dólares en la vacuna de Pfizer y Biontech, esta compra sólo inmuniza a 5 millones de personas, "
Andrés de Hoyos,@andresdeh,2020-12-04T16:37:22.000Z,"Así como la(s) vacuna(s) para el COVID-19 van a llegar con rezago a Colombia, la recuperación económica tendrá su rezago"
CafeteraAcida,@AcidaCafetera,2020-12-04T15:45:26.000Z,"Que bonito...

Estamos acá sentados esperando a que un país de primer mundo se apiade de nosotros y nos mande la vacuna...

Que vergüenza parce 

La importancia de la investigación científica.

Son dineros que se han robado por decadas

#Colombia
#COVID19 
#Bogota"
Jairo Gomez,@jairotevi,2020-12-04T13:33:09.000Z,"Antes que la vacuna contra el coronavirus, en Colombia necesitamos una vacuna urgente contra la Corrupción; ojalá le incluyan una dosis alta de ética."
whatever.,@isabelaaorozco,2020-12-04T12:58:22.000Z,yo como que soy la única que piensa que ir a Colombia en este momento sin vacuna es perder tiempo y plata.
@bermudezopinion1,@bermudezopinion1,2020-12-04T12:55:14.000Z,"Muy preocupados por el tema de la vacuna.Cuando  sera el tiempo real de vacunacion en colombia? 
@MinSaludCol"
Unicauca Estéreo,@unicaucaestereo,2020-12-04T11:56:40.000Z,"""Sin esta Ley de Vacunas de 
@RicardoFerro_
 Colombia no tiene posibilidad de adquirir la vacuna para el COvid-19"": 
@FNAraujoR
, Senador del 
@CeDemocratico
, en entrevista con #UnicaucaEstéreo
#NaciónUnicaucaEstéreo"
OSCAR JAVIER CASTRO,@OSCARJCASTRO,2020-12-04T11:23:18.000Z,"#EsteAñoGanaron los virus, en especial le ganaron a 
@IvanDuque
 quien tiene como única opción de subir su tan lamentable imagen comprar rápido la vacuna y suministrarla #gratis a toda #Colombia. Apropósito q sus asesores le digan q toca pedir la #ñapa"
Carlos Casas,@carloscasasdiaz,2020-12-04T11:15:04.000Z,"Si Pfizer dijo que su vacuna costaría 8 dólares, por que a COLOMBIA le vale 12 dólares?"
Nando,@Nando79208857,2020-12-04T10:20:53.000Z,Colombia va a comprar 19 millones de dosis de la vacuna de pixer y somo 50 millones de colombianos
Carolina Barrera Carrillo,@cbarrerac_,2020-12-04T09:01:55.000Z,Yo solo deseo que el día que vuelva a Colombia sea con vacuna puesta y todo para poder ayudar a mi familia a conseguir la de ellos rápido. De verdad que que estrés este 2020
apaalimitada@hotmail.com,apaalimitada@hotmail.com,2020-12-04T04:04:39.000Z,"Es una Pregunta Sencilla: Si la Vacuna contra el Covid 19 protege por corto tiempo, entonces cuántas veces en el año se tiene uno que vacunar, mensualmente, bimensual, trimestral, semestral, si crea adicción cuánto costaría la revacunación, cada vez que se requiera, en Colombia ?"
Gabs,@ma_gabriella8,2020-12-04T03:33:17.000Z,Siento que primero llegará la vacuna a Colombia que las notas del semestre de cierta materia
Luz karime,@LuzkarimeMe,2020-12-04T03:19:17.000Z,"Sres 
@pfizer
 por favor como caso excepcional para Colombia ..hagan en tiempo récord una vacuna contra la corrupción. Gracias. #VacunasParaTodos #VacunaCOVID19 #Colombia"
Yeyi,@QueBerraca,2020-12-04T02:09:06.000Z,"A Colombia la vacuna llega en marzo, a suba en agosto."
fernando,@fernando1836,2020-12-04T01:36:40.000Z,"El uribismo es tan pecueco que ni para tener la vacuna a tiempo en Colombia sirvieron , tanto que hablan de que hacen y hacen pero querrán decir que hacen pero el ridículo"
Hernán Rivas,@rivasescobar,2020-12-04T01:07:18.000Z,"Cuando pienso en la vacuna contra el COVID-19, una luz de esperanza asoma para superar esta dura situación pero inmediatamente pienso que en Colombia los corruptos van a manipular la vacunación, los privilegiados y no los necesitados serán los primeros vacunados."
Greg Royal,@GregRoyal9,2020-12-04T00:59:24.000Z,"Mas inteligente el ""camionero"" Maduro q el ""doctor"" Iván Duque con relación al manejo de las relaciones exteriores para obtener prontamente la vacuna contra el Covid. Venezuela empezara su uso antes de finalizar diciembre y Colombia "" si acaso"" en el 2o semestre de 2021. Ironías?"
https://norbertomolinaguerrero.blogspot.com/,@ObservatorioHi2,2020-12-03T23:34:13.000Z,"Medio mundo empezará aplicar la vacuna del COVID en cuestión de días, a Colombia llegará en 6 meses sólo para un sector de la población, gracias furibestias."
JP. Correa,@JuanPCorrea,2020-12-03T23:01:09.000Z,La vacuna está lejos de ser una solución de corto plazo. La de Pfizer en particular no parece una buena alternativa para países como Colombia.
Andres Rodríguez,@CoAndrw,2020-12-03T22:46:57.000Z,"Colombia compra vacuna contra covid, la que tiene menos efectividad. Pero esto es Colombia y gracias al presidente 
@IvanDuque
 "
Jose Baquero,@josebaqueroh,2020-12-03T22:44:37.000Z,"Es muy triste vivir en país donde , lo primero que pensamos cuando anuncian la llegada la vacuna , es qué hay gente que se va a aprovechar , se va a enriquecer y nos va a joder al resto. 

La verdad , amigos: Colombia es desesperanzador."
AlComPaz,@AlComPaz1,2020-12-03T22:09:13.000Z,¿A cuántos muertos estaremos de la vacuna en Colombia?
Vaca,@milbarras,2020-12-03T21:37:25.000Z,"Matemáticas.
Colombia acuerda con Pfizer 10 millones de vacunas a 12 dólares la vacuna: US$120 millones.

Alcanzan para 5 millones de personas.

O sea que para vacunar toda la población se necesitan US$1.200 millones.

Cerca de 4,5 billones de pesos."
Cumbancha Volante,@LionelHutz_1903,2020-12-03T21:21:18.000Z,Jsjajajajajajajajajajajaja hay gente que cree que con el tema de la vacuna van a vacunar solo a los ricos jajajajajaja como si en colombia hubieran 10 millones de ricos jajajajajaajajajajajajajajajajajajajaajajajajaja
jabaji60,@jabaji60,2020-12-03T21:12:47.000Z,"La vacuna en Colombia se aplicara en forma gratuita y no será obligatoria, el responsable por cualquier efecto que produzca la vacuna sera el Ministerio de la Salud, el laboratorio quedara exento de cualquier responsabilidad."
controversista,@AT_P8,2020-12-03T20:56:22.000Z,"El juez del caso de la prueba PCR pretende liquidar el turismo internacional a Colombia y los viajes de negocios hasta que ""haya una vacuna efectiva"" y  se levante la emergencia sanitaria, 2024 con suerte."
Spencer,@kasparHauser78,2020-12-03T20:42:07.000Z,Colombia desarrollará una vacuna 100% efectiva contra el COVID-19 el día que Jaime Granados defienda a una persona decente.
Carlos Ramirez,@rlcirilo,2020-12-03T20:40:45.000Z,"Como siempre en Colombia todo al revés, ya hay una ley que dice que la vacuna va ser gratis  pero todavía no la compran"
Claudia Mosquera,@CruzCaya1,2020-12-03T19:03:45.000Z,Que dolor cuando en unos años se descubra que en colombia hubo un cartel de la vacuna contra el Covid-19.
Juan Hernández,@JuanHerRod,2020-12-03T18:51:15.000Z,"Lo bueno: Reino Unido iniciará a vacunar a su población en este mismo mes, y luego lo hará Estados Unidos y demás países de Europa.

Lo malo: Colombia tendrá que esperar unos meses más.

Lo feo: Pachito Santos será el encargado de traer la vacuna a nuestro país."
Edgar Cuellar,@Edgarcuellaru,2020-12-03T18:45:28.000Z,"No puedo creer que alguien que quiere darle gratis todo a sus seguidores se oponga a él gratis de una vacuna del COVID, Petro hace oposición a las malas en colombia, toca tener principios para poder hacer una buena política."
Fabián Pastrana,@pastranasiete,2020-12-03T18:44:38.000Z,El gobierno de Colombia aún esperando que desde el uberrimo den el OK para que se firme el acuerdo de la vacuna con PFizer.
Cristian Valencia,@cdvalencia,2020-12-03T17:48:23.000Z,"Me da miedo aplicarme la vacuna, no por sus efectos secundarios o ineficiencia, me da miedo por la corrupción que hay al rededor de los medicamentos en Colombia."
"Agudelo, de #Cartagena",@bostico,2020-12-03T17:43:56.000Z,"Que quede claro: con tantas noticias recientes de muertes por #Covid19 en #Cartagena y #Colombia, la misión de diciembre de 2020 es una sola: sobrevivir. Ya habrá tiempo de celebrar y compartir. La vacuna no estará disponible para nosotros por ahora. Aterricemos."
Ernesto Samper P.,@ernestosamperp,2020-12-03T17:33:27.000Z,"Sigo sin entender el futuro de la vacuna en Colombia. Hasta ahora sabemos que hay vacunas en el mundo, que las venden, que tenemos plata para comprarlas pero que no hemos hecho el pedido que ya hicieron otros países copando, según las informaciones, el 90% de las ventas futuras."
JoseJulxyzL&O,@GeoJoseJulxyz,2020-12-03T17:07:23.000Z,"A Colombia traerán la vacuna menos eficiente del mercado ?Si
41,7 %
No
58,3 %
12 votos
·
Resultados finales"
Jull De Oro,@JullDeOro,2020-12-03T16:59:52.000Z,"Si la vacuna se hubiera hecho en Colombia viniera con Totumo, Sauco, Eucalipto, Miel, Propóleo, Moringa, Hoja de coca, Borojó y diente de león."
"•
Beyond 202x, £eli
•",@Mutantoide,2020-12-03T16:54:10.000Z,"el tema de la vacuna contra el #COVIDー19 en Colombia,
igual que en tooodos los países de Latinoamérica,

tiene que ver con puntajes de acciones en Bolsa de Valores,
control de acceso a medicinas,
*aplastar* cualquier apuesta nutricional y medicinal para recuperación.

sencillo"
JORGITO,@georgebr5016,2020-12-03T16:43:35.000Z,"Aprueban ley de vacuna para todos en Colombia, desde ya podemos comenzar a pedirla y a entutelar para que cuando llegue podamos obtenerla. "
ahorasoymerijein,@dianamerizalde,2020-12-03T16:41:26.000Z,La ventaja de ser Colombia en pandemia es que tenemos un año para analizar los efectos adversos de la vacuna en europeos y estadounidenses.
Astrazeneco Pfizer Andrés,@elsamarion,2020-12-03T16:38:19.000Z,"Y aquí en Colombia somos tan impedidos que no podemos fabricar la vacuna? México, Argentina y Brasil si lo van a hacer"
Juan Torres,@jualtorres,2020-12-03T16:33:05.000Z,"México confirmó que va a usar la vacuna de Pfizer. Colombia también lo haría, según se informa. Por lo visto tienen la infraestructura."
pedazoDiez-Dos,@lezlyeRicooo,2020-12-03T16:06:15.000Z,"Si vieron que la vacuna para covid llega en marzo a colombia, bueno ya saben que quiero de regalo :) xd"
Sammy Gómez,@Sammy_Gomita,2020-12-03T14:23:56.000Z,"Colombia 
 es capaz de incriminar una #vacuna contra un virus, pero no es capaz de incriminar y aceptar lo criminal que puede llegar a ser un tipo que tiene 270 procesos abiertos."
Víctor Mauricio,@OsohighROLLER,2020-12-03T14:09:32.000Z,"En efecto habemus vacuna, pero según entiendo en Colombia ese proceso se dará hasta Mayo/Junio 2021 (no hubo compra anticipada, apenas se negocia la compra+ tiempo de manufactura de la misma)."
buho ™,@buho_media,2020-12-03T14:07:54.000Z,"#Alertasbuho #COVID__19  3/12

1. 
@MinSaludCol
 Colombia registra 9.297 nuevos casos de coronavirus - 
@rcnradio
2. Colombia alista compra de 10 millones de dosis de la vacuna de Pfizer - 
@ELTIEMPO"
Daniel Solarte,@danielsolartech,2020-12-03T14:02:17.000Z,"¿10 millones de vacunas para 50 millones de colombianos? Desde ya se nota el caos que será la vacuna en Colombia... Solo se la darán a gente adinerada que pueda pagarla, el resto que se contagien solos... Todo este cuento parece sacado de una historia de fantasía."
Juan Juan,@jdavid8705,2020-12-03T14:01:04.000Z,"Inglaterra: Aprueban vacuna, la siguiente semana empieza vacunación masiva.

Colombia: Las hemorroides de un cantante y los mocos de una senadora"
Mauricio Cárdenas S.,@MauricioCard,2020-12-03T13:58:09.000Z,Estoy listo a ponerme la vacuna tan pronto este disponible en Colombia y corresponda en el orden de prioridades. Hay muchas personas que la necesitan primero.
JΛNDR3S,@JANDR3S__,2020-12-03T13:43:25.000Z,"¿Ya nos estamos haciendo a la idea de que habrá un cartel de la vacuna del Covid, cierto?

Recordemos que esto es Colombia."
CRISTIAN SARMIENTO,@CRISTIANS14,2020-12-03T13:30:31.000Z,"A ese paso, la vacuna contra el COVID19 en Colombia va a tener totumo, sauco, eucalipto, miel y propoleo."
Llanera.com,@llaneracom,2020-12-03T13:25:27.000Z,Listos los recursos para compra de vacuna del COVID-19 en Colombia...
,@Ivaan442,2020-12-03T13:23:50.000Z,"Un efecto secundario de la vacuna es que hace homosexual a quien la toma..

Rt a ver si acabamos con tanto idiota de manera natural.

#COVIDー19 #colombia #VirusChino #VacunaCOVID19 #NoMasPopulismo"
Desparchadosincensura,@Desparchadosin1,2020-12-03T13:09:13.000Z,"Si un par de zapatos llega hasta en 6 días de EEUU a Colombia, como rayos la vacuna va a llegar para el otro año??????"
Franco Pues,@Francopuess,2020-12-03T13:08:16.000Z,Todos le tenemos esperanza a la vacuna hasta que recordamos que vivimos en Colombia.
Su Hijueputa Casa Pintada,@HijueputaCasa,2020-12-03T12:58:54.000Z,La vacuna va a llegar a Colombia el día que Bogotá tenga metro.
Martha Elizabeth Camargo,@MarthaECamargo,2020-12-03T12:55:45.000Z,"Las empresas de la vigilancia piden ser el tercer grupo en recibir vacuna contra el Covid

Colombia tuvo 9297 casos nuevos de covid y 183 fallecidos, en las últimas 24 horas. 

Putin ordenó la aplicación masiva de la vacuna Sputnik V a partir de la próxima semana"
Esteban,@El_Tipo_Este,2020-12-03T12:53:34.000Z,"En 3 meses: Magangué arranca la vacunación en Colombia. Presidente Duque asistirá a la jornada.

En 3,5 meses: ¡Pánico en Cesar! Reportan desmayos y convulsiones entre las personas vacunadas contra el Covid.

En 6 meses: Minsalud descarta relación entre la vacuna y fallecimientos"
Gustavo Cabas B,@cabasgustavo,2020-12-03T10:47:48.000Z,"!!Ojo con el cartel de la vacuna en Colombia, que ya deben estarlo planeando todo!!! #QueHorror #PaisDeMamarrachos #Blindemonos"
Santiago Ángel,@santiagoangelp,2020-12-03T10:21:35.000Z,#UnaVacunaContra nuestro tema del día en La FM. ¿Una vacuna contra qué es lo que más necesita Colombia?
Camilo,@Kamo_Cortes,2020-12-03T06:51:59.000Z,"La vacuna en Colombia va a tener totumo, sauco, eucalipto y propoleo. "
Juanes,@24juanes,2020-12-03T05:37:04.000Z,Ojalá Pfizer nos mande rápido las dosis para gastarme todos los Puntos Colombia que tengo redimiéndolos en la vacuna
out of context dany f,@DanyFmusic,2020-12-03T05:14:03.000Z,En Colombia ya hay una vacuna aprobada hace rato
Jhoan Sebastián Álvarez,@Jhoansalvarez,2020-12-03T04:57:50.000Z,"Colombia tiene listos 123 millones de dólares para comprar 10 millones de dosis de la vacuna de Pfizer, que se aplicarían a 5 millones de personas.

¿Que piensa usted?"
The Boy Who Blocked His Own Shot,@CamposGCJ,2020-12-03T04:41:29.000Z,La “vacuna” contra el covid en Colombia será inhalada? 
Luis Miguel,@lmagudelor,2020-12-03T03:31:40.000Z,"Bueno, ya Colombia consignó la platica para la vacuna de Pfizer"
Alexander Andrade,@Alexand28038539,2020-12-03T03:18:25.000Z,10 millones de vacuna para Colombia si somos 50millones ocea que estoy por fuera
CafeteraAcida,@AcidaCafetera,2020-12-03T03:11:41.000Z,"Menos mal en #Colombia tenemos la vacuna de Patarroyo.

Por cierto, tambien cura el VIH"
@Joãocaicedo,@Joãocaicedo,2020-12-03T02:57:13.000Z,"El país preocupado por la vacuna contra el Covid. 

Y en Colombia lo que más a matado gente es el Uribismo !! "
Daniel Alvarez,@Danialvez0321,2020-12-03T02:56:50.000Z,Espero y esa vacuna contra el Covid 19 acá en Colombia sea tan asequible como el ibuprofeno.
Colombianisima,@Policarpa2020,2020-12-03T02:37:41.000Z,"Cual VACUNA prefieren ? 
La de Pfizer o la VACUNA de los TERRORISTAS,SECUESTRADORES, VIOLADORES DE NIÑOS ,ASESINOS 
@FARC_Colombia"
Andrés Barona Olmos,@AndresBaronaO,2020-12-03T02:20:38.000Z,"Duque por allá en marzo 2021 tendrá en Colombia la vacuna para la Covid 19: sí, marzo... como pa mandarlo por hielo."
David Ramírez,@Davidramirezmon,2020-12-03T02:15:01.000Z,"Se alcanzan imaginar si la desastrosa gestión para conseguir la vacuna del COVID-19 del gobierno del uribismo  hubiere sido de Petro? 

Imagínense a los medios! 

Entre tanto silencio absoluto! Hoy 7986 casos nuevos en Colombia!"
