Nombre de usuario,Usuario,Fecha,Texto
JUÁN Ex magistrado jefe de la guerra,@juan_records_20,2020-08-13T00:23:14.000Z,"Colombia  no tiene la capacidad industrial, ni la influencia política ni económica para producir la vacuna de Oxford para L.A. Pero somos uno de los países más felices del mundo, así que todo copas."
Tuki,@tukisteiger,2020-08-13T00:18:12.000Z,"En colombia no se va a producir ni la vacuna Rusa ni la de Oxford, acá las únicas vacunas que prosperan las de los grupos armados"
Sammy Gómez,@Sammy_Gomita,2020-08-13T00:16:08.000Z,"Rusia concluyó que Colombia no quizo adquirir la vacuna. ¿Saben porqué se dio esto? ... Porque la mediocridad Uribista (Gobierno actual) relaciona todo con La Unión Soviética, Cuba y Venezuela, su intelecto no les da para dividir épocas. Y si perjudican a quienes buscan solución."
Cin Ñus,@CinNus_11,2020-08-13T00:11:50.000Z,"En Colombia los mayores productores de vacunas son los paracos, y aun asi le tiene mas miedo a la vacuna rusa"
Alessandro Marchetti,@alemarchetti91,2020-08-13T00:09:27.000Z,"Vengo del futuro. 

En Venezuela se comprará la vacuna rusa o china. 

En Colombia una estadounidense, altísimamente probable q sea la de de Pfizer. 

Muchos venezolanos le tendrán miedo a la vacuna rusa y habrá contrabando de vacunas Pfizer en la frontera colombo-venezolana "
MilePR,@MilePR19,2020-08-13T00:08:44.000Z,El embajador dijo que aquí en Colombia no estábamos interesados en la vacuna de Rusia. A veces no se si reirme o llorar 
Lisístrata,@MorsePetit,2020-08-13T00:08:11.000Z,Si colombia siempre ha sido el lameculos de Estados Unidos qué les hizo pensar que pedirían la vacuna rusa?
Edd,@eldelafro,2020-08-13T00:05:14.000Z,"Señor embajador Sergei Koshkin: sepa que al menos un 66% de los colombianos estamos interesados en la vacuna hecha en Rusia. Pero el pseudo presidente de Colombia se rehusa por cuestiones ideológicas. Demuestra que la población no le interesa y pir tanto, no nos interesa él."
Portón Latino,@portonlatino,2020-08-13T00:03:43.000Z,"El presidente de Argentina anuncia un acuerdo para producir la vacuna en Argentina.

¿Es mucho pedir acciones proactivas de este tipo de parte de los que administran este megacultivo de coca en el que vivimos? #Colombia"
Javier,@Javier75656135,2020-08-13T00:02:33.000Z,"A pseudo gobierno ilegítimo de Colombia no le interesa salir del Covid. Desprecia la vacuna rusa 
@petrogustavo
 @GustavoBolivar
 @AlirioUribeMuoz
 @IvanCepedaCast
 @angelamrobledo
 @HELIODOPTERO
 @MafeCarrascal
 @AidaAvellaE
 @dacid
 @DCoronell
 @DanielSamperO
 @fdbedout"
La chica envenenada,@la_envenenada,2020-08-13T00:01:41.000Z,"La gente se queja de que Colombia diga que no está interesado en la vacuna rusa. Cuando ni siquiera son capaces de informarse al respecto. 
 antes de salir a criticar el gobierno tan maloo que tenemos al menos que sea con argumentos."
Mariana .,@MarViToF,2020-08-12T23:50:25.000Z,Los Rusos tienen los mejores laboratorios del mundo son expertos en doping por eso los deportistas Rusos los expulsaron de los olímpicos porq es casi imposible de probar q están dopados por consiguiente la vacuna Rusa podrá ser un  éxito y Colombia le cerró la puerta y si sirve?
fidelito,@Roa_dice,2020-08-12T23:48:29.000Z,¿Alguien sabe por qué Colombia no está entre los países que van a producir la vacuna de Oxford para Latinoamérica? ¿Qué diferencia tiene Colombia entre México y Argentina en materia de producción?
David,@SoyDavid542,2020-08-12T23:46:42.000Z,"Colombia después de rechazar la vacuna rusa: 
Que hpta gobierno, nos mata el covid o nos mata el gobierno.
#DuqueAcepteLaVacuna"
Oskr,@osqi_,2020-08-12T23:44:46.000Z,"Argentina y México producirán la vacuna de Oxford para Latinoamérica. ¿Colombia? En una discusión de si producir oro en Santurbán para exportar a alguna de las potencias con las que tenemos TLC. No hay desarrollo de ciencia y tecnología, no hay economía productiva.."
Andrea Uricochea♡,@AndreaUricochea,2020-08-12T23:40:38.000Z,"Bueno síganse cuidando por que pese a lo que ya sabíamos sobre la falta pruebas en la vacuna de Rusia, Colombia no está interesada en adquirirla "
Nando,@Nando79208857,2020-08-12T23:31:20.000Z,Exigimos la vacuna rusa para Colombia el gobierno actúa sin tener en cuenta nuestra opinion
Powerdaos,@Powerdaos,2020-08-12T23:30:49.000Z,"Si Uribe sigue investigado, no traemos vacuna a Colombia. Castigados!"
La Eche,@La_eche,2020-08-12T23:26:29.000Z,Quizás Colombia no ha pedido la vacuna rusa xq esta esperando la vacuna que desarrolle el gobierbo de Juan Guaidó.
Daniel Cárdenas SF,@Danielcisf97,2020-08-12T23:25:35.000Z,"No me sorprende lo de la vacuna rusa en Colombia, se sabía que este gobierno con lo lambón que es con USA y lo estúpido que es frente a lo importante y urgente no iba a aceptar la vacuna rusa, sinceramente me lo esperaba."
Samir,@AscanioSamir,2020-08-12T23:24:15.000Z,"Una preguntica que yo mismo responderé: 

Por qué Colombia decide desde ya no negociar dosis de vacuna Rusa?

Pues simplemente por qué de las dosis que lleguen a Venezuela por arte de magia aparecerán muchas en Cúcuta vea pues!"
Flora Tristan,@sofialopezmera,2020-08-12T23:23:37.000Z,"Si van hacer tutelaton que sea para que el inepto del 
@IvanDuque
 traiga la vacuna contra el covid 19 a Colombia ya ...esta situación es insostenible !!!"
David Leonardo,@Daleo98,2020-08-12T23:23:11.000Z,"Por qué están tan molestos, por el hecho de que Colombia no aplicará a la vacuna Rusa, es una vacuna que se saltó la fase 3 descaradamente, mejor esperar a una vacuna completamente segura"
El ingrato,@mellamantommy,2020-08-12T23:12:24.000Z,"Colombia no figura como uno de los paises solicitantes de la vacuna contra el COVID-19.
.
¿Nos sorprende?, no, no nos sorprende."
Jean D. Mayor,@peronomegrite,2020-08-12T22:54:54.000Z,Que le mandan a decir a Putin que aqui en colombia tenemos moringa y morrongos hptas que votaron por el centro demoniaco. que con eso es suficiente para la vacuna
OSCAR,@OSCARV011,2020-08-12T22:46:37.000Z,"LO de la #VacunaRusaEs  tema de mercadeo o no parceros? ya ví en un medio que Colombia no esta interesada en la vacuna Rusa, que puede estar disponible en 3 o 4 meses mientras que las americanas estaran antes de mayo de 2021 osea, y  la gente que siga muriendo? 
@CaracolRadio"
Julian Esteban Jerez Moreno,@JulianEjerez,2020-08-12T22:34:42.000Z,"Argentina: anuncia la fabricación de lavacuna de Oxford
Brasil: anuncia la fabricación de la vacuna rusa.
Colombia: anuncia el número ganador del chance #1087985"
𝕃’𝕚𝕝𝕖𝕥𝕣𝕒𝕕𝕖 𝕄𝕒𝕞𝕖𝕣𝕥𝕖,@ByronReads,2020-08-12T22:32:56.000Z,"¿Saben cuál es el país de America Latina elegido para la producción de la vacuna de Oxford? Exacto, NO es Colombia porque en Colombia no se invierte un puto peso en ciencia "
Guerra Carlos,@_Carlos_Guerra_,2020-08-12T22:28:55.000Z,"Rusia ya certificó una vacuna para covid, Argentina va a producir la potencial vacuna de Oxford; China, EE.UU y Alemania trabajan en lo mismo. En Colombia le siguen dando prioridad a un criminal, ya ven por qué nos dicen tercermundistas.
#UribePresoEs"
GomeloDeSanVictorino,@a_borja95,2020-08-12T22:25:15.000Z,"En Rusia y Estados Unidos, y, para no ir tan lejos, también en Argentina, están corriendo por producir o adquirir la vacuna. Acá en Colombia están corriendo por sacar de la cárcel a un matarife. 

#UribePresoEs"
kelo,@Deelgeezy,2020-08-12T22:23:23.000Z,"ranking para distribuir la vacuna anota 
@alferdez
: 1- colombia
2- centro america (pr, rd y todas las islas etc)
3- Venezuela (los q quedaron alla)
4- ecuador
5- peru
6- paraguay
7- uruguay
8- bolivia
9- chile
10- brasil
11- flamengo"
Erwin Ardila,@ejar_Buc,2020-08-12T22:21:47.000Z,"En Brasil van a producir la vacuna de Rusia, En Argentina la de Oxford y aquí en Colombia les quedó grande usar la Moringa....... ESE ES MI PAIS NO JODA......que tristeza "
El flaco,@pipesarmit,2020-08-12T22:19:58.000Z,"Brasil fabricando la vacuna rusa, Argentina la de Oxford... 

Y Colombia... Tiene a Pacho Santos gestionando la vacuna..."
natlifes1xt33n,@NatashaCaldern3,2020-08-12T22:19:53.000Z,"Colombia no tiene para comprar camillas de hospital, respiradores, entre otras cosas, ya va a tener para obtener la vacuna que cura el COVID-19"
jairoaram,@jairoaram,2020-08-12T22:19:28.000Z,"Algo preocupante, Muchos países ya están planificando a quien le comprarán la vacuna y en Colombia seguimos en disputas por egos, lo peor en el PGN 2021 no hay un rubro exclusivo para adquirirla, TERRIBLE !!"
KD 聖霊,@ketsald,2020-08-12T22:14:31.000Z,"Como Colombia no está entre los países que no hicieron su pedido para la vacuna del COVID, tocará inyectarnos las ganas de ser un país libre y acabar con esos hptas."
Al-Bahad Mahmad,@MuerteEnElVacio,2020-08-12T22:13:10.000Z,"Era muy obvio que Colombia (y cualquier país, en realidad) no iba a hacer acuerdos de compra de una vacuna que no ha pasado estudios de seguridad fase 3 y tampoco ha publicado ningún estudio de eficiencia como la que están publicitando los rusos."
Propontis,@PropontisSea,2020-08-12T22:12:53.000Z,"Colombia (
@IvanDuque
 ) no acepta vacuna Rusa . 
Queda para la historia. 
Que son más números de muertos si en Colombia la vida vale nada. 
Ni hablar !"
osorozco,@osorozco,2020-08-12T22:09:42.000Z,"Cuando llegue la vacuna a Colombia usted:Va  a pagar lo que sea
75 %
hace turno en su eps
25 %
4 votos
·
Resultados finales"
Andrés Escobar Ciceri,@Sibun_freak,2020-08-12T22:00:10.000Z,"Si la vacuna en Colombia depende de los requisitos del Invima, los mismos requisitos que para pasarlos hay que pasar plata bajo cuerda...pues estamos jodidos..."
Juan S Payares,@Payarito32,2020-08-12T21:57:43.000Z,"Si es verdad que el gobierno ruso ofreció la vacuna a Colombia y el presidente no dio respuesta, está claro que es por el miedo al ""Qué dirán"" los gringos. Mientras tanto, que los intereses del pueblo se jodan. Si es que es verdad porque no tengo certeza del asunto."
⛧ I¢øN∅¢L∆$‡ ⛧,@Icon_0_Clast,2020-08-12T21:28:28.000Z,"Colombia no está interesada en la vacuna de Rusia... Está interesada en lo que le interese a Estados Unidos y si eso significa pagar una vacuna a farmacéuticas privadas que cobren 5k USD por inyección, lo hará."
Yo si soy Danny,@DanielBP83,2020-08-12T21:14:44.000Z,¿Ustedes de verdad esperaban que Colombia adquiriera la vacuna Rusa? Con razón estamos como estamos...
D a n i,@danicacher_,2020-08-12T21:13:33.000Z,"Acabo de leer que Colombia no esta interesado en la vacuna de rusa. MOR A MI ME SACAN DE ESE SANCOCHO, YO SI ESTOY MUY INTERESADA MEJOR DICHO PONGANME ESA VAINA DE UNA :3"
MiguelUrrutiabo,@MichaellAngelBo,2020-08-12T21:08:47.000Z,"Colombia (
@IvanDuque
 ) rechaza la vacuna Rusa, pero dígale que envían armas, eso sí lo hace babear."
Pretoriano,@MatonsizimoKid,2020-08-12T21:07:11.000Z,"El mundo estaba esperando con ansias que llegara la vacuna contra el Covid19 para inmunizar la población y enfocarse en la activación económica, menos en Colombia; la pandemia es la excusa perfecta para seguir robando. Si no tumban a Duque por esto merecen su destino. Vergüenza."
Rivas,@AndRivasC,2020-08-12T21:03:45.000Z,A lo mejor lo que se necesitaba era que Colombia no se interesara en la vacuna para que pase rápido las dos fases que le quedan.
Ricardo Cifuentes,@RicardoCifu14,2020-08-12T21:03:09.000Z,"Si la vacuna rusa resulta ser efectiva y después que salga al mercado sigue el aumento de muertes por COVID en Colombia, el gobierno de Duque sería directo responsable por negligente y estúpido en su rechazo político a esta solución."
Azul hasta la médula,@cristianc13,2020-08-12T20:19:59.000Z,"Yo si espero que la vacuna de Rusia sirva para su gente y las que lo pidieron, ya sabemos porque Colombia no la puede pedir y menos que comprarla, pero que Dios bendiga esa vacuna y saque a mucha gente de esta pandemia."
Juan David Gil,@jdge426,2020-08-12T20:18:37.000Z,"A Colombia le ofrecen la vacuna rusa y de una mandan los gringos un alto ejecutivo a resguardar cómo está la colonia asegurándose de que la influencia de Moscú sea nula. Éso si, pasando por encima de la salud de la gente!!!"
Fabian Ricardo Quinchanegua Rodriguez,@Farquiro,2020-08-12T20:09:13.000Z,"Luego no se arrepientan de rechazar oferta de Rusia de ofrecer vacuna contra el Covid 19 a Colombia. 
@MinSaludCol
 @IvanDuque"
Dakini,@ChikaEnojada,2020-08-12T20:08:06.000Z,"Colombia no está dentro de los países que realizaron pedido de vacuna Rusa.
No me sorprende "
Juguito de cajita,@anlugoal85,2020-08-12T20:01:35.000Z,"Dejen de pelear por si se ponen o no la vacuna rusa, que Colombia (lo más probable) es que no quede en ese convenio. A Colombia se le hizo el ofrecimiento de la vacuna el mes pasado, y no respondieron nada (Como siempre) "
Zamilo Hdz Garcia,@camilohdzgarcia,2020-08-12T20:00:55.000Z,"Si la vacuna llega a Colombia antes de Diciembre, será que hacen las corralejas en Febrero"
Alessandro,@Ales_satk,2020-08-12T20:00:08.000Z,Entonces si la vacuna Rusa es la clave para acabar con el covid-19 acá en Colombia tenemos que seguir en la mierda por los uribistas y su puta ignorancia?
"AC
DC",@Avril_MQ,2020-08-12T19:54:45.000Z,"“Colombia no está dentro de los países que realizaron pedido de vacuna""

Sergei Koshkin, embajador de Rusia en Colombia."
JORGE BUITRAGO,@jorgeutopico,2020-08-12T19:41:07.000Z,DUQUE LE NIEGA LA VACUNA RUSA A COLOMBIA. QUE RESPONDA POR LOS FALLECOMIENTOS QUE SOBREVENGAN.
SaraH,@CSarahelen,2020-08-12T19:31:19.000Z,"Ustedes creen que si la vacuna de EEUU ya estuviera lista, los demás andarian diciendo que le hace falta pasos y Colombia no la hubiese diligenciado?"
Leon7614,@Leon76141,2020-08-12T19:26:03.000Z,"Si Colombia compra la vacuna a los rusos, los primeros en recibirla deben ser los maestros de construcción, por coherencia."
Agust,@Augustomp98,2020-08-12T19:22:00.000Z,El chiste del día: Colombia no quiere la vacuna rusa por no querer una vacuna comunista JAJAAJAJAJAJAJ
Gio Bayona,@Giobayonaprensa,2020-08-12T19:09:54.000Z,"“Colombia no está dentro de los países que realizaron pedido de la #vacuna"" afirmó Sergei Koshkin, embajador de #Rusia en Colombia en una entrevista con Caracol Radio.

¿Alguien de verdad creía que esa vacuna iba a llegar a Colombia? "
"El Dragón Negro ™
(Cuenta Oficial)",@dragonnegro2395,2020-08-12T19:02:40.000Z,"Según el embajador ruso en Colombia, los colombianos no estamos interesados en la vacuna que ellos desarrollaron porque la incompetencia de un títere es servirle a los Estados Unidos.

Que llegue la extinción a este país ya."
Reynaldo Torres,@Reytorre,2020-08-12T18:59:24.000Z,"Hace un mes el gobierno ruso atraves de su embajador en Colombia le envío una carta al presidente dándole información sobre la vacuna Rusa, este respondió atraves del Ministerio de salud que no está interesada en ella, así sin por lo menos ver los ensayos y los resultados..."
Alvaro García,@AlvaroG26066283,2020-08-12T18:46:49.000Z,Será que los todo poderosos de Colombia también deben esperar a que se autorice el ingreso de la vacuna y su aplicación masiva?
Isaac Morales,@IsaacMoPe,2020-08-12T18:34:11.000Z,A este paso la vacuna llegará a Colombia en 2030.
Juan Barraza,@JuanBarrazaG,2020-08-12T18:23:12.000Z,Colombia necesita primero una vacuna contra la corrupción.
"si la vida te da limones, échale al vodka.",@mcmendoza97,2020-08-12T17:54:54.000Z,"Agosto se fajó #UribePreso, Colombia descubre la vacuna para la sífilis gubernamental que ha padecido durante años."
L I,@linapugmz,2020-08-12T17:52:58.000Z,"Yo escuchando #MananasBLU 
@BluRadioCo
 sabiendo que la vacuna para el #Covid_19 va a llegar a Colombia casi para el 2022 "
Wando,@DilRada3,2020-08-12T17:33:15.000Z,Le tienen miedo a la vacuna... no la hicieron en Colombia. Calmados!
Alejandro Montoya R,@rodasalejo,2020-08-12T17:29:45.000Z,"La madre Rusia salva al mundo: Primer país en poner al hombre en el espacio, ahora es el primer país en generar la vacuna contra el Covid-19. En ese mismo laboratorio se generó vacuna contra el Ébola. En Colombia prefieren morir a recibir la vacuna Rusa."
Sanz,@isanzxx,2020-08-12T17:27:52.000Z,"Sigan creyendo que los van a vacunar con la vacuna Rusa, Colombia no está dentro de los países que hicieron el pedido."
Davier Vargas,@machucacuescos,2020-08-12T16:58:22.000Z,Porque la Vacuna de Pfizer no es tendencia número 1-2-3... en colombia? La vacuna rusa ayer tenía 3 de las 4 primeras tendencias! Me aplico la rusa...
𝑁𝑎𝑡𝑎𝑙𝑖𝑎 𝐹𝑎𝑙𝑎ℎ,@nataliafalah,2020-08-12T16:55:13.000Z,"En minutos al aire en #AmericaSeEntera !

Temas del dia:
- La vacuna rusa ¿qué tan efectiva puede ser? Opiniones divididas 

- Intensa ola de calor en EEUU 

- capturados estadounidenses que vendían tratamiento FALSO contra el COVID en Colombia y otros países 

- Elecciones EEUU"
